ONS Code (old),ONS Code (new),Area Name                                           ,ONS Cluster,Period,Aggregate Numerator,Aggregate Denominator,Single Year Numerator,Single Year Denominator,Indicator value,Lower 95% CI,Upper 95% CI,Significance
00BQ,E08000005,Rochdale MCD,ONS1.2,2011/12,n/a,n/a,200,,51.69155082,46.69297528,56.65650357,n/a
00BR,E08000006,Salford MCD,ONS1.1,2011/12,n/a,n/a,525,,60.59233194,57.04620994,64.03029122,n/a
00BS,E08000007,Stockport MCD,ONS5.7,2011/12,n/a,n/a,221,,46.6906998,42.1796426,51.25652546,n/a
00BT,E08000008,Tameside MCD,ONS7.11,2011/12,n/a,n/a,242,,51.78693559,47.21045318,56.33363408,n/a
00BU,E08000009,Trafford MCD,ONS5.7,2011/12,n/a,n/a,337,,45.47490297,41.88298874,49.11453418,n/a
00BW,E08000010,Wigan MCD,ONS7.12,2011/12,n/a,n/a,204,,60.72601329,55.14358601,66.04153506,n/a
00BX,E08000011,Knowsley MCD,ONS7.11,2011/12,n/a,n/a,60,,50.18601352,41.54029889,58.82061892,n/a
00BY,E08000012,Liverpool MCD,ONS1.1,2011/12,n/a,n/a,978,,52.71633178,50.37262759,55.04812494,n/a
00BZ,E08000013,St Helens MCD,ONS7.11,2011/12,n/a,n/a,73,,58.01109015,49.23538494,66.30787027,n/a
00CA,E08000014,Sefton MCD,ONS7.11,2011/12,n/a,n/a,162,,52.82009667,47.21547766,58.35451268,n/a
00CB,E08000015,Wirral MCD,ONS7.11,2011/12,n/a,n/a,74,,46.35127657,38.6053238,54.27740061,n/a
00CC,E08000016,Barnsley MCD,ONS7.12,2011/12,n/a,n/a,193,,51.57744031,46.25158625,56.86770322,n/a
00CE,E08000017,Doncaster MCD,ONS7.12,2011/12,n/a,n/a,442,,48.27252436,44.8672307,51.69393861,n/a
00CF,E08000018,Rotherham MCD,ONS7.12,2011/12,n/a,n/a,968,,56.53509435,54.05537359,58.98253464,n/a
00CG,E08000019,Sheffield MCD,ONS1.1,2011/12,n/a,n/a,1479,,45.36568672,43.47403787,47.27081237,n/a
00CH,E08000020,Gateshead MCD,ONS7.11,2011/12,n/a,n/a,123,,35.35079128,30.23748988,40.82279093,n/a
00CJ,E08000021,Newcastle upon Tyne MCD,ONS1.1,2011/12,n/a,n/a,585,,42.96977619,40.21561723,45.76815596,n/a
00CK,E08000022,North Tyneside MCD,ONS7.11,2011/12,n/a,n/a,91,,35.93080922,30.1441446,42.15792542,n/a
00CL,E08000023,South Tyneside MCD,ONS7.11,2011/12,n/a,n/a,,,,,,n/a
00CM,E08000024,Sunderland MCD,ONS7.11,2011/12,n/a,n/a,116,,42.49948671,36.64744096,48.5695891,n/a
00CN,E08000025,Birmingham MCD,ONS1.2,2011/12,n/a,n/a,3281,,53.18909692,51.84869848,54.52490858,n/a
00CQ,E08000026,Coventry MCD,ONS1.2,2011/12,n/a,n/a,818,,48.32701471,45.82577577,50.83666445,n/a
00CR,E08000027,Dudley MCD,ONS7.12,2011/12,n/a,n/a,245,,49.10971567,44.51256354,53.72197413,n/a
00CS,E08000028,Sandwell MCD,ONS1.2,2011/12,n/a,n/a,643,,49.27707021,46.4130249,52.1458684,n/a
00CT,E08000029,Solihull MCD,ONS5.7,2011/12,n/a,n/a,172,,45.76623711,40.56539462,51.06102244,n/a
00CU,E08000030,Walsall MCD,ONS1.2,2011/12,n/a,n/a,145,,47.05421781,41.39526927,52.7899243,n/a
00CW,E08000031,Wolverhampton MCD,ONS1.2,2011/12,n/a,n/a,321,,48.33947474,44.17893141,52.52316665,n/a
00CX,E08000032,Bradford MCD,ONS1.2,2011/12,n/a,n/a,904,,59.57857093,56.94600443,62.15713829,n/a
00CY,E08000033,Calderdale MCD,ONS1.2,2011/12,n/a,n/a,97,,42.53193109,36.11545565,49.21026166,n/a
00CZ,E08000034,Kirklees MCD,ONS1.2,2011/12,n/a,n/a,256,,35.91914993,32.50057185,39.48695637,n/a
00DA,E08000035,Leeds MCD,ONS1.1,2011/12,n/a,n/a,1232,,56.91802634,54.69409493,59.11439683,n/a
00DB,E08000036,Wakefield MCD,ONS7.12,2011/12,n/a,n/a,51,,36.65590961,28.9060503,45.16360372,n/a
00EB,E06000001,Hartlepool UA,ONS7.11,2011/12,n/a,n/a,15,,26.77524361,16.94978727,39.58178517,n/a
00EC,E06000002,Middlesbrough UA,ONS7.11,2011/12,n/a,n/a,580,,54.58886826,51.02602781,58.10532444,n/a
00EE,E06000003,Redcar and Cleveland UA,ONS7.11,2011/12,n/a,n/a,,,,,,n/a
00EF,E06000004,Stockton-on-Tees UA,ONS7.12,2011/12,n/a,n/a,113,,34.95339124,29.67929446,40.62329008,n/a
00EH,E06000005,Darlington UA,ONS7.11,2011/12,n/a,n/a,45,,44.74879345,35.51802984,54.35627219,n/a
00EJ,E06000047,County Durham UA,ONS7.11,2011/12,n/a,n/a,111,,41.36760911,35.62747882,47.35226481,n/a
00EM,E06000048,Northumberland UA,ONS5.7,2011/12,n/a,n/a,79,,49.56461365,42.0265928,57.12247964,n/a
00EQ,E06000049,Cheshire East UA,ONS5.7,2011/12,n/a,n/a,148,,51.45306307,45.64612342,57.22103439,n/a
00ET,E06000006,Halton UA,ONS7.11,2011/12,n/a,n/a,60,,56.79521302,47.04575844,66.04519608,n/a
00EU,E06000007,Warrington UA,ONS5.7,2011/12,n/a,n/a,173,,59.16694435,53.14698955,64.92390269,n/a
00EW,E06000050,Cheshire West and Chester UA,ONS5.7,2011/12,n/a,n/a,127,,54.94298608,48.33260295,61.3833562,n/a
00EX,E06000008,Blackburn with Darwen UA,ONS1.2,2011/12,n/a,n/a,90,,42.74326038,36.01198521,49.75441041,n/a
00EY,E06000009,Blackpool UA,ONS6.10,2011/12,n/a,n/a,29,,38.54019772,28.42115163,49.75757389,n/a
00FA,E06000010,Kingston upon Hull UA,ONS7.11,2011/12,n/a,n/a,421,,52.16149588,48.50955544,55.79047669,n/a
00FB,E06000011,East Riding of Yorkshire UA,ONS5.7,2011/12,n/a,n/a,138,,37.40763261,32.65970521,42.41108267,n/a
00FC,E06000012,North East Lincolnshire UA,ONS7.12,2011/12,n/a,n/a,10,,25.35209623,14.2123908,41.04557524,n/a
00FD,E06000013,North Lincolnshire UA,ONS7.12,2011/12,n/a,n/a,21,,43.14435855,29.97937222,57.35506794,n/a
00FF,E06000014,York UA,ONS5.7,2011/12,n/a,n/a,53,,42.09033942,33.41693549,51.28110681,n/a
00FK,E06000015,Derby UA,ONS1.2,2011/12,n/a,n/a,442,,53.84251027,50.31253902,57.33436572,n/a
00FN,E06000016,Leicester UA,ONS1.2,2011/12,n/a,n/a,910,,54.82500878,52.33090122,57.29511245,n/a
00FP,E06000017,Rutland UA,ONS5.7,2011/12,n/a,n/a,16,,49.63184533,33.06321821,66.28172585,n/a
00FY,E06000018,Nottingham UA,ONS1.2,2011/12,n/a,n/a,951,,45.23560567,43.02067853,47.46956522,n/a
00GA,E06000019,County of Herefordshire UA,ONS5.7,2011/12,n/a,n/a,78,,10.30925232,8.358280293,12.65274129,n/a
00GF,E06000020,Telford and Wrekin UA,ONS7.12,2011/12,n/a,n/a,56,,48.91970953,39.33802918,58.58143404,n/a
00GG,E06000051,Shropshire UA,ONS5.7,2011/12,n/a,n/a,58,,26.79877879,21.4279077,32.95128549,n/a
00GL,E06000021,Stoke-on-Trent UA,ONS7.11,2011/12,n/a,n/a,219,,52.76047361,47.38946416,58.06833287,n/a
00HA,E06000022,Bath and North East Somerset UA,ONS5.7,2011/12,n/a,n/a,77,,54.34838048,46.15070353,62.31707985,n/a
00HB,E06000023,Bristol UA,ONS1.1,2011/12,n/a,n/a,403,,53.34245603,49.67225122,56.97683296,n/a
00HC,E06000024,North Somerset UA,ONS5.7,2011/12,n/a,n/a,64,,44.19239979,36.40160892,52.27993574,n/a
00HD,E06000025,South Gloucestershire UA,ONS5.7,2011/12,n/a,n/a,50,,17.91238903,13.90208086,22.77354896,n/a
00HE,E06000052,Cornwall UA,ONS6.10,2011/12,n/a,n/a,95,,30.41587127,25.56978325,35.73939426,n/a
00HG,E06000026,Plymouth UA,ONS1.1,2011/12,n/a,n/a,240,,44.71688899,40.58776107,48.9202001,n/a
00HH,E06000027,Torbay UA,ONS6.10,2011/12,n/a,n/a,,,,,,n/a
00HN,E06000028,Bournemouth UA,ONS1.1,2011/12,n/a,n/a,243,,48.32168465,43.89834774,52.77147871,n/a
00HP,E06000029,Poole UA,ONS5.7,2011/12,n/a,n/a,,,,,,n/a
00HX,E06000030,Swindon UA,ONS5.8,2011/12,n/a,n/a,279,,29.22193309,26.46009618,32.14603229,n/a
00HY,E06000054,Wiltshire UA,ONS5.7,2011/12,n/a,n/a,243,,34.75852205,31.38657766,38.2905615,n/a
00JA,E06000031,Peterborough UA,ONS5.8,2011/12,n/a,n/a,289,,52.08239774,47.72332548,56.40998905,n/a
00KA,E06000032,Luton UA,ONS2.4,2011/12,n/a,n/a,211,,45.14291608,40.54873768,49.82140796,n/a
00KB,E06000055,Bedford UA,ONS5.8,2011/12,n/a,n/a,146,,45.16288847,39.85714623,50.58092241,n/a
00KC,E06000056,Central Bedfordshire UA,ONS5.7,2011/12,n/a,n/a,101,,36.31626181,30.95510021,42.04057447,n/a
00KF,E06000033,Southend-on-Sea UA,ONS1.1,2011/12,n/a,n/a,97,,38.44920577,32.65330479,44.59268803,n/a
00KG,E06000034,Thurrock UA,ONS5.8,2011/12,n/a,n/a,96,,42.62185367,36.15800365,49.34804011,n/a
00LC,E06000035,Medway UA,ONS5.8,2011/12,n/a,n/a,260,,53.15461876,48.55064771,57.70550169,n/a
00MA,E06000036,Bracknell Forest UA,ONS5.9,2011/12,n/a,n/a,92,,42.03189919,35.57794114,48.77030331,n/a
00MB,E06000037,West Berkshire UA,ONS5.9,2011/12,n/a,n/a,52,,36.02410842,28.73201269,44.02369323,n/a
00MC,E06000038,Reading UA,ONS1.3,2011/12,n/a,n/a,111,,49.20464749,42.4357822,56.00279919,n/a
00MD,E06000039,Slough UA,ONS2.4,2011/12,n/a,n/a,337,,41.01594862,37.52542154,44.59937323,n/a
00ME,E06000040,Windsor and Maidenhead UA,ONS5.9,2011/12,n/a,n/a,230,,41.35101979,37.1221627,45.71139795,n/a
00MF,E06000041,Wokingham UA,ONS5.9,2011/12,n/a,n/a,52,,36.25887777,28.91663746,44.3034629,n/a
00MG,E06000042,Milton Keynes UA,ONS5.8,2011/12,n/a,n/a,223,,40.2643414,36.23138932,44.4334075,n/a
00ML,E06000043,Brighton and Hove UA,ONS1.1,2011/12,n/a,n/a,370,,50.18823559,46.58684164,53.78767744,n/a
00MR,E06000044,Portsmouth UA,ONS1.1,2011/12,n/a,n/a,152,,44.5764544,39.19777226,50.08522662,n/a
00MS,E06000045,Southampton UA,ONS1.1,2011/12,n/a,n/a,393,,36.92903092,34.02363001,39.93236973,n/a
00MW,E06000046,Isle of Wight UA,ONS6.10,2011/12,n/a,n/a,26,,36.79087394,26.16029169,48.88159232,n/a
11UB,E07000004,Aylesbury Vale CD,ONS5.9,2011/12,n/a,n/a,133,,42.76877886,37.29686448,48.4235174,n/a
11UC,E07000005,Chiltern CD,ONS5.9,2011/12,n/a,n/a,70,,45.24685404,37.49472807,53.23664766,n/a
11UE,E07000006,South Bucks CD,ONS5.9,2011/12,n/a,n/a,101,,42.09705727,35.78412868,48.67943716,n/a
11UF,E07000007,Wycombe CD,ONS5.9,2011/12,n/a,n/a,125,,38.80701448,33.6513462,44.22605592,n/a
12UB,E07000008,Cambridge CD,ONS1.3,2011/12,n/a,n/a,90,,40.66334543,34.42915451,47.21356854,n/a
12UC,E07000009,East Cambridgeshire CD,ONS5.7,2011/12,n/a,n/a,,,,,,n/a
12UD,E07000010,Fenland CD,ONS5.7,2011/12,n/a,n/a,,,,,,n/a
12UE,E07000011,Huntingdonshire CD,ONS5.7,2011/12,n/a,n/a,79,,58.10674394,49.66071142,66.10295243,n/a
12UG,E07000012,South Cambridgeshire CD,ONS5.9,2011/12,n/a,n/a,34,,40.47515593,30.68941587,51.08155494,n/a
16UB,E07000026,Allerdale CD,ONS6.10,2011/12,n/a,n/a,14,,73.18714759,50.5716363,87.92567464,n/a
16UC,E07000027,Barrow-in-Furness CD,ONS7.11,2011/12,n/a,n/a,,,,,,n/a
16UD,E07000028,Carlisle CD,ONS6.10,2011/12,n/a,n/a,,,,,,n/a
16UE,E07000029,Copeland CD,ONS7.11,2011/12,n/a,n/a,,,,,,n/a
16UF,E07000030,Eden CD,ONS6.10,2011/12,n/a,n/a,,,,,,n/a
16UG,E07000031,South Lakeland CD,ONS6.10,2011/12,n/a,n/a,,,,,,n/a
17UB,E07000032,Amber Valley CD,ONS7.12,2011/12,n/a,n/a,,,,,,n/a
17UC,E07000033,Bolsover CD,ONS7.12,2011/12,n/a,n/a,,,,,,n/a
17UD,E07000034,Chesterfield CD,ONS7.12,2011/12,n/a,n/a,28,,40.67489872,29.91893461,52.40610041,n/a
17UF,E07000035,Derbyshire Dales CD,ONS5.7,2011/12,n/a,n/a,16,,36.18914324,23.57591421,51.04344689,n/a
17UG,E07000036,Erewash CD,ONS7.12,2011/12,n/a,n/a,,,,,,n/a
17UH,E07000037,High Peak CD,ONS5.7,2011/12,n/a,n/a,,,,,,n/a
17UJ,E07000038,North East Derbyshire CD,ONS7.12,2011/12,n/a,n/a,,,,,,n/a
17UK,E07000039,South Derbyshire CD,ONS5.7,2011/12,n/a,n/a,28,,37.19559422,27.27243786,48.32997217,n/a
18UB,E07000040,East Devon CD,ONS6.10,2011/12,n/a,n/a,,,,,,n/a
18UC,E07000041,Exeter CD,ONS1.1,2011/12,n/a,n/a,32,,40.54872741,30.02758721,52.01588826,n/a
18UD,E07000042,Mid Devon CD,ONS5.7,2011/12,n/a,n/a,6,,28.87721603,13.77068219,50.7939016,n/a
18UE,E07000043,North Devon CD,ONS6.10,2011/12,n/a,n/a,,,,,,n/a
18UG,E07000044,South Hams CD,ONS6.10,2011/12,n/a,n/a,,,,,,n/a
18UH,E07000045,Teignbridge CD,ONS6.10,2011/12,n/a,n/a,,,,,,n/a
18UK,E07000046,Torridge CD,ONS6.10,2011/12,n/a,n/a,,,,,,n/a
18UL,E07000047,West Devon CD,ONS6.10,2011/12,n/a,n/a,20,,35.09033014,24.20534917,47.7842534,n/a
19UC,E07000048,Christchurch CD,ONS6.10,2011/12,n/a,n/a,15,,48.10767629,31.93417176,64.68771551,n/a
19UD,E07000049,East Dorset CD,ONS5.7,2011/12,n/a,n/a,16,,37.60826553,24.89887678,52.28827336,n/a
19UE,E07000050,North Dorset CD,ONS5.7,2011/12,n/a,n/a,,,,,,n/a
19UG,E07000051,Purbeck CD,ONS6.10,2011/12,n/a,n/a,13,,51.23824699,32.01371363,70.10329807,n/a
19UH,E07000052,West Dorset CD,ONS6.10,2011/12,n/a,n/a,,,,,,n/a
19UJ,E07000053,Weymouth and Portland CD,ONS6.10,2011/12,n/a,n/a,,,,,,n/a
21UC,E07000061,Eastbourne CD,ONS1.1,2011/12,n/a,n/a,68,,37.30882489,30.62509091,44.51526007,n/a
21UD,E07000062,Hastings CD,ONS1.1,2011/12,n/a,n/a,59,,49.77319393,41.00694863,58.55340524,n/a
21UF,E07000063,Lewes CD,ONS5.7,2011/12,n/a,n/a,,,,,,n/a
21UG,E07000064,Rother CD,ONS6.10,2011/12,n/a,n/a,,,,,,n/a
21UH,E07000065,Wealden CD,ONS5.7,2011/12,n/a,n/a,35,,42.4507456,32.29053985,53.29168707,n/a
22UB,E07000066,Basildon CD,ONS5.8,2011/12,n/a,n/a,77,,40.39331317,33.74263269,47.41674082,n/a
22UC,E07000067,Braintree CD,ONS5.7,2011/12,n/a,n/a,50,,57.41208854,46.84129594,67.34620619,n/a
